File Format Type:	ArbinCsvFormat1
Header Lines:	14
Serial Number:	217719-B
Cycler Name:	
Channel Id:	1
Test Name: 	AB-CC_High_0.2A+TestObject_cc210421121129
Test ID: 	1
Schedule Name: 	AB-CC_High_0.2A+TestObject_cc.sdx
Timezone: 	GMT -6:00
Data Type Flag:	 {"1":"IVBasicData","2":"IVExtendData","3":"AuxData","4":"CANBMSData","5":"SMBData","6":"EISData","7":"SMBString"}
Aux Definition:	
Data Field:
"Byte Index"	"Line Number"	"Data Type Flag"	"Data Point"	"Test Time"	"Step Time"	"Cycle Index"	"Step Index"	"Current"	"Voltage"	"Charge Capacity"	"Discharge Capacity"	"Charge Energy"	"Discharge Energy"	"Data Flags"	"Data Time"	"Other Information"
 	 	 	 	"s"	"s"	 	 	"A"	"V"	Ah	Ah	Wh	Wh	 	"DateTime"	"JSON"
257592	1936	2	496	2.43395471572875e03	9.51010990142822e01	8	8							0	16190276957452000	{"PV_dVdt":-0.005138065200299025}
257715	1937	2	496	2.43395471572875e03	9.51010990142822e01	8	8							0	16190276957452000	{"PV_dVdQ":96.44514465332031}
257834	1938	2	496	2.43395471572875e03	9.51010990142822e01	8	8							0	16190276957452000	{"PV_dQdV":0.01113240234553814}
257955	1939	1	497	2.43895697593688e03	1.00103306770324e02	8	8	-2.000001e-01	 6.454510e-01	 5.637925e-02	 6.305569e-02	 4.693982e-02	 5.166914e-02	0	16190277007474000	{}
258125	1940	2	497	2.43895697593688e03	1.00103306770324e02	8	8							0	16190277007474000	{"PV_dVdt":-0.005176460836082697}
258248	1941	2	497	2.43895697593688e03	1.00103306770324e02	8	8							0	16190277007474000	{"PV_dVdQ":89.11693572998047}
258367	1942	2	497	2.43895697593688e03	1.00103306770324e02	8	8							0	16190277007474000	{"PV_dQdV":0.01050886232405901}
258488	1943	1	498	2.44396710395812e03	1.05113196372985e02	8	8	-2.000007e-01	 6.195778e-01	 5.637925e-02	 6.332921e-02	 4.693982e-02	 5.184217e-02	0	16190277057573000	{}
258658	1944	2	498	2.44396710395812e03	1.05113196372985e02	8	8							0	16190277057573000	{"PV_dVdt":-0.00528320437297225}
258780	1945	2	498	2.44396710395812e03	1.05113196372985e02	8	8							0	16190277057573000	{"PV_dVdQ":97.13972473144531}
258899	1946	2	498	2.44396710395812e03	1.05113196372985e02	8	8							0	16190277057573000	{"PV_dQdV":0.010170654393732548}
259021	1947	1	499	2.44896745681762e03	1.10113692283630e02	8	8	-1.999999e-01	 5.938677e-01	 5.637925e-02	 6.361293e-02	 4.693982e-02	 5.201430e-02	0	16190277107578000	{}
259191	1948	2	499	2.44896745681762e03	1.10113692283630e02	8	8							0	16190277107578000	{"PV_dVdt":-0.004991160240024328}
259314	1949	2	499	2.44896745681762e03	1.10113692283630e02	8	8							0	16190277107578000	{"PV_dVdQ":90.65766906738281}
259433	1950	2	499	2.44896745681762e03	1.10113692283630e02	8	8							0	16190277107578000	{"PV_dQdV":0.013532392680644989}
259555	1951	1	500	2.45397782325744e03	1.15124106407165e02	8	8	-2.000010e-01	 5.682368e-01	 5.637925e-02	 6.388984e-02	 4.693982e-02	 5.217514e-02	0	16190277157682000	{}
259725	1952	2	500	2.45397782325744e03	1.15124106407165e02	8	8							0	16190277157682000	{"PV_dVdt":-0.005192226730287075}
259848	1953	2	500	2.45397782325744e03	1.15124106407165e02	8	8							0	16190277157682000	{"PV_dVdQ":91.96167755126953}
259967	1954	2	500	2.45397782325744e03	1.15124106407165e02	8	8							0	16190277157682000	{"PV_dQdV":0.011310501024127007}
260089	1955	1	501	2.45885801315307e03	1.20004105567932e02	8	8	-2.000008e-01	 5.432591e-01	 5.637925e-02	 6.416052e-02	 4.693982e-02	 5.232553e-02	2	16190277206482000	{}
260259	1956	1	502	2.45886802673339e03	4.59999990463256e-03	9	9	-2.000061e-01	 5.429787e-01	 5.637925e-02	 6.416274e-02	 4.693982e-02	 5.232674e-02	1581059	16190277206584000	{}
260436	1957	2	501	2.45885801315307e03	1.20004105567932e02	8	8							2	16190277206482000	{"PV_dVdt":-0.004991014488041401}
260559	1958	2	501	2.45885801315307e03	1.20004105567932e02	8	8							2	16190277206482000	{"PV_dVdQ":87.60796356201172}
260678	1959	2	501	2.45885801315307e03	1.20004105567932e02	8	8							2	16190277206482000	{"PV_dQdV":0.010520435869693756}
260800	1960	2	501	2.45885801315307e03	1.20004105567932e02	8	8							2	16190277206482000	{"PV_InternalResistance":0.016613654792308809}
260936	1961	2	502	2.45886802673339e03	4.59999990463256e-03	9	9							1581059	16190277206584000	{"PV_dVdt":-0.004991014488041401}
261066	1962	2	502	2.45886802673339e03	4.59999990463256e-03	9	9							1581059	16190277206584000	{"PV_dVdQ":87.60796356201172}
261192	1963	2	502	2.45886802673339e03	4.59999990463256e-03	9	9							1581059	16190277206584000	{"PV_dQdV":0.010520435869693756}
261321	1964	2	502	2.45886802673339e03	4.59999990463256e-03	9	9							1581059	16190277206584000	{"PV_InternalResistance":0.016613654792308809}
261464	1965	1	503	2.46389436721801e03	5.00209999084472e00	9	7	 1.999973e-01	 5.789437e-01	 5.665454e-02	 6.416301e-02	 4.709527e-02	 5.232688e-02	1	16190277256845000	{}
261634	1966	2	503	2.46389436721801e03	5.00209999084472e00	9	7							1	16190277256845000	{"PV_dVdt":0.005664722062647343}
261756	1967	2	503	2.46389436721801e03	5.00209999084472e00	9	7							1	16190277256845000	{"PV_dVdQ":107.69124603271485}
261876	1968	2	503	2.46389436721801e03	5.00209999084472e00	9	7							1	16190277256845000	{"PV_dQdV":0.010935129597783089}
261998	1969	1	504	2.46890449523925e03	1.00125002861022e01	9	7	 1.999966e-01	 6.072678e-01	 5.693293e-02	 6.416301e-02	 4.726044e-02	 5.232688e-02	0	16190277306949000	{}
262168	1970	2	504	2.46890449523925e03	1.00125002861022e01	9	7							0	16190277306949000	{"PV_dVdt":0.005688543431460857}
262290	1971	2	504	2.46890449523925e03	1.00125002861022e01	9	7							0	16190277306949000	{"PV_dVdQ":99.22699737548828}
262409	1972	2	504	2.46890449523925e03	1.00125002861022e01	9	7							0	16190277306949000	{"PV_dQdV":0.009539051912724972}
262531	1973	1	505	2.47390627861022e03	1.50141000747680e01	9	7	 1.999960e-01	 6.352639e-01	 5.720606e-02	 6.416301e-02	 4.743011e-02	 5.232688e-02	0	16190277356965000	{}
262701	1974	2	505	2.47390627861022e03	1.50141000747680e01	9	7							0	16190277356965000	{"PV_dVdt":0.00563569413498044}
262822	1975	2	505	2.47390627861022e03	1.50141000747680e01	9	7							0	16190277356965000	{"PV_dVdQ":100.69837951660156}
262942	1976	2	505	2.47390627861022e03	1.50141000747680e01	9	7							0	16190277356965000	{"PV_dQdV":0.009921859949827195}
263064	1977	1	506	2.47891378402709e03	2.00217986106872e01	9	7	 2.000024e-01	 6.629929e-01	 5.748978e-02	 6.416301e-02	 4.761424e-02	 5.232688e-02	0	16190277407042000	{}
263234	1978	2	506	2.47891378402709e03	2.00217986106872e01	9	7							0	16190277407042000	{"PV_dVdt":0.005507087800651789}
263356	1979	2	506	2.47891378402709e03	2.00217986106872e01	9	7							0	16190277407042000	{"PV_dVdQ":99.96906280517578}
263475	1980	2	506	2.47891378402709e03	2.00217986106872e01	9	7							0	16190277407042000	{"PV_dQdV":0.009590696543455124}
263597	1981	1	507	2.48392295837402e03	2.50307989120483e01	9	7	 2.000022e-01	 6.905636e-01	 5.776947e-02	 6.416301e-02	 4.780358e-02	 5.232688e-02	0	16190277457132000	{}
263767	1982	2	507	2.48392295837402e03	2.50307989120483e01	9	7							0	16190277457132000	{"PV_dVdt":0.005315894261002541}
263889	1983	2	507	2.48392295837402e03	2.50307989120483e01	9	7							0	16190277457132000	{"PV_dVdQ":102.00811004638672}
264009	1984	2	507	2.48392295837402e03	2.50307989120483e01	9	7							0	16190277457132000	{"PV_dQdV":0.010350375436246395}
264131	1985	1	508	2.48892831802368e03	3.00361990928649e01	9	7	 2.000031e-01	 7.179083e-01	 5.804543e-02	 6.416301e-02	 4.799798e-02	 5.232688e-02	0	16190277507186000	{}
264301	1986	2	508	2.48892831802368e03	3.00361990928649e01	9	7							0	16190277507186000	{"PV_dVdt":0.0053907702676951889}
264424	1987	2	508	2.48892831802368e03	3.00361990928649e01	9	7							0	16190277507186000	{"PV_dVdQ":99.56294250488281}
264543	1988	2	508	2.48892831802368e03	3.00361990928649e01	9	7							0	16190277507186000	{"PV_dQdV":0.01190741453319788}
264664	1989	1	509	2.49393105506896e03	3.50388002395629e01	9	7	 2.000020e-01	 7.451691e-01	 5.831801e-02	 6.416301e-02	 4.819735e-02	 5.232688e-02	0	16190277557212000	{}
264834	1990	2	509	2.49393105506896e03	3.50388002395629e01	9	7							0	16190277557212000	{"PV_dVdt":0.00555809261277318}
264955	1991	2	509	2.49393105506896e03	3.50388002395629e01	9	7							0	16190277557212000	{"PV_dVdQ":101.29315948486328}
265075	1992	2	509	2.49393105506896e03	3.50388002395629e01	9	7							0	16190277557212000	{"PV_dQdV":0.010694802738726139}
265197	1993	1	510	2.49894046783447e03	4.00483036041259e01	9	7	 2.000027e-01	 7.724537e-01	 5.860321e-02	 6.416301e-02	 4.841375e-02	 5.232688e-02	0	16190277607307000	{}
265367	1994	2	510	2.49894046783447e03	4.00483036041259e01	9	7							0	16190277607307000	{"PV_dVdt":0.005375304259359837}
265489	1995	2	510	2.49894046783447e03	4.00483036041259e01	9	7							0	16190277607307000	{"PV_dVdQ":102.14485931396485}
265609	1996	2	510	2.49894046783447e03	4.00483036041259e01	9	7							0	16190277607307000	{"PV_dQdV":0.010443073697388173}
265731	1997	1	511	2.50394868850708e03	4.50565004348754e01	9	7	 2.000030e-01	 7.995266e-01	 5.888202e-02	 6.416301e-02	 4.863298e-02	 5.232688e-02	0	16190277657389000	{}
265901	1998	2	511	2.50394868850708e03	4.50565004348754e01	9	7							0	16190277657389000	{"PV_dVdt":0.0053881132043898109}
266024	1999	2	511	2.50394868850708e03	4.50565004348754e01	9	7							0	16190277657389000	{"PV_dVdQ":90.3256607055664}
266142	2000	2	511	2.50394868850708e03	4.50565004348754e01	9	7							0	16190277657389000	{"PV_dQdV":0.008941121399402619}
266264	2001	1	512	2.50894975662231e03	5.00578975677490e01	9	7	 2.000027e-01	 8.265137e-01	 5.915609e-02	 6.416301e-02	 4.885585e-02	 5.232688e-02	0	16190277707403000	{}
266434	2002	2	512	2.50894975662231e03	5.00578975677490e01	9	7							0	16190277707403000	{"PV_dVdt":0.005401915870606899}
266556	2003	2	512	2.50894975662231e03	5.00578975677490e01	9	7							0	16190277707403000	{"PV_dVdQ":95.09659576416016}
266675	2004	2	512	2.50894975662231e03	5.00578975677490e01	9	7							0	16190277707403000	{"PV_dQdV":0.011113639920949936}
266797	2005	1	513	2.51395153999328e03	5.50592994689941e01	9	7	 2.000029e-01	 8.534483e-01	 5.943766e-02	 6.416301e-02	 4.909238e-02	 5.232688e-02	0	16190277757417000	{}
266967	2006	2	513	2.51395153999328e03	5.50592994689941e01	9	7							0	16190277757417000	{"PV_dVdt":0.005382857751101255}
267089	2007	2	513	2.51395153999328e03	5.50592994689941e01	9	7							0	16190277757417000	{"PV_dVdQ":100.75941467285156}
267209	2008	2	513	2.51395153999328e03	5.50592994689941e01	9	7							0	16190277757417000	{"PV_dQdV":0.009611674584448338}
267331	2009	1	514	2.51895189285278e03	6.00597000122070e01	9	7	 2.000018e-01	 8.803181e-01	 5.971268e-02	 6.416301e-02	 4.933082e-02	 5.232688e-02	0	16190277807421000	{}
267501	2010	2	514	2.51895189285278e03	6.00597000122070e01	9	7							0	16190277807421000	{"PV_dVdt":0.005314989481121302}
267623	2011	2	514	2.51895189285278e03	6.00597000122070e01	9	7							0	16190277807421000	{"PV_dVdQ":89.84393310546875}
267742	2012	2	514	2.51895189285278e03	6.00597000122070e01	9	7							0	16190277807421000	{"PV_dQdV":0.008392113260924816}
267864	2013	2	515	2.52395534515380e03	6.50633001327514e01	9	7							0	16190277857457000	{"PV_dVdt":0.005293850786983967}
267986	2014	2	515	2.52395534515380e03	6.50633001327514e01	9	7							0	16190277857457000	{"PV_dVdQ":93.73980712890625}
268105	2015	2	515	2.52395534515380e03	6.50633001327514e01	9	7							0	16190277857457000	{"PV_dQdV":0.011270880699157715}
268227	2016	1	515	2.52395534515380e03	6.50633001327514e01	9	7	 2.000024e-01	 9.071698e-01	 5.999203e-02	 6.416301e-02	 4.958053e-02	 5.232688e-02	0	16190277857457000	{}
268397	2017	1	516	2.52896571159362e03	7.00736999511718e01	9	7	 2.000035e-01	 9.339270e-01	 6.027167e-02	 6.416301e-02	 4.983800e-02	 5.232688e-02	0	16190277907561000	{}
268567	2018	2	516	2.52896571159362e03	7.00736999511718e01	9	7							0	16190277907561000	{"PV_dVdt":0.0053278314881026749}
268690	2019	2	516	2.52896571159362e03	7.00736999511718e01	9	7							0	16190277907561000	{"PV_dVdQ":98.45721435546875}
268809	2020	2	516	2.52896571159362e03	7.00736999511718e01	9	7							0	16190277907561000	{"PV_dQdV":0.010670152492821217}
268931	2021	2	517	2.53397321701049e03	7.50810003280639e01	9	7							0	16190277957634000	{"PV_dVdt":0.0053465175442397598}
269054	2022	2	517	2.53397321701049e03	7.50810003280639e01	9	7							0	16190277957634000	{"PV_dVdQ":95.84725952148438}
269173	2023	2	517	2.53397321701049e03	7.50810003280639e01	9	7							0	16190277957634000	{"PV_dQdV":0.01016412302851677}
269294	2024	1	517	2.53397321701049e03	7.50810003280639e01	9	7	 2.000033e-01	 9.606890e-01	 6.054489e-02	 6.416301e-02	 5.009684e-02	 5.232688e-02	0	16190277957634000	{}
269464	2025	1	518	2.53898119926452e03	8.00892066955566e01	9	7	 2.000024e-01	 9.874405e-01	 6.082581e-02	 6.416301e-02	 5.037047e-02	 5.232688e-02	0	16190278007716000	{}
269634	2026	2	518	2.53898119926452e03	8.00892066955566e01	9	7							0	16190278007716000	{"PV_dVdt":0.005291104782372713}
269756	2027	2	518	2.53898119926452e03	8.00892066955566e01	9	7							0	16190278007716000	{"PV_dVdQ":89.53812408447266}
269875	2028	2	518	2.53898119926452e03	8.00892066955566e01	9	7							0	16190278007716000	{"PV_dQdV":0.00922971311956644}
269996	2029	1	519	2.54399228096008e03	8.51001930236816e01	9	7	 2.000026e-01	 1.014086e000	 6.109432e-02	 6.416301e-02	 5.063903e-02	 5.232688e-02	0	16190278057826000	{}
270166	2030	2	519	2.54399228096008e03	8.51001930236816e01	9	7							0	16190278057826000	{"PV_dVdt":0.005292931105941534}
270288	2031	2	519	2.54399228096008e03	8.51001930236816e01	9	7							0	16190278057826000	{"PV_dVdQ":105.13499450683594}
270408	2032	2	519	2.54399228096008e03	8.51001930236816e01	9	7							0	16190278057826000	{"PV_dQdV":0.010392741300165654}
270530	2033	1	520	2.54899930953979e03	9.01072978973388e01	9	7	 2.000024e-01	 1.040647e000	 6.138359e-02	 6.416301e-02	 5.093612e-02	 5.232688e-02	0	16190278107897000	{}
270700	2034	2	520	2.54899930953979e03	9.01072978973388e01	9	7							0	16190278107897000	{"PV_dVdt":0.005333454813808203}
270822	2035	2	520	2.54899930953979e03	9.01072978973388e01	9	7							0	16190278107897000	{"PV_dVdQ":94.03716278076172}
270941	2036	2	520	2.54899930953979e03	9.01072978973388e01	9	7							0	16190278107897000	{"PV_dQdV":0.01085341814905405}
271062	2037	1	521	2.55400347709655e03	9.51113986968994e01	9	7	 2.000025e-01	 1.067163e000	 6.166177e-02	 6.416301e-02	 5.122935e-02	 5.232688e-02	0	16190278157938000	{}
271232	2038	2	521	2.55400347709655e03	9.51113986968994e01	9	7							0	16190278157938000	{"PV_dVdt":0.005347484722733498}
271354	2039	2	521	2.55400347709655e03	9.51113986968994e01	9	7							0	16190278157938000	{"PV_dVdQ":94.6006851196289}
271472	2040	2	521	2.55400347709655e03	9.51113986968994e01	9	7							0	16190278157938000	{"PV_dQdV":0.012428638525307179}
271594	2041	1	522	2.55900907516479e03	1.00117099285125e02	9	7	 2.000026e-01	 1.093597e000	 6.193990e-02	 6.416301e-02	 5.152989e-02	 5.232688e-02	0	16190278207995000	{}
271764	2042	2	522	2.55900907516479e03	1.00117099285125e02	9	7							0	16190278207995000	{"PV_dVdt":0.005294273607432842}
271886	2043	2	522	2.55900907516479e03	1.00117099285125e02	9	7							0	16190278207995000	{"PV_dVdQ":95.97606658935547}
272005	2044	2	522	2.55900907516479e03	1.00117099285125e02	9	7							0	16190278207995000	{"PV_dQdV":0.00814602430909872}
272126	2045	1	523	2.56401872634887e03	1.05126500129699e02	9	7	 2.000031e-01	 1.120049e000	 6.220620e-02	 6.416301e-02	 5.182454e-02	 5.232688e-02	0	16190278258089000	{}
272296	2046	2	523	2.56401872634887e03	1.05126500129699e02	9	7							0	16190278258089000	{"PV_dVdt":0.005217771511524916}
272418	2047	2	523	2.56401872634887e03	1.05126500129699e02	9	7							0	16190278258089000	{"PV_dVdQ":89.09467315673828}
272537	2048	2	523	2.56401872634887e03	1.05126500129699e02	9	7							0	16190278258089000	{"PV_dQdV":0.011132664047181607}
272659	2049	1	524	2.56902360916137e03	1.10131394863128e02	9	7	 2.000025e-01	 1.146331e000	 6.249399e-02	 6.416301e-02	 5.215049e-02	 5.232688e-02	0	16190278308138000	{}
272829	2050	2	524	2.56902360916137e03	1.10131394863128e02	9	7							0	16190278308138000	{"PV_dVdt":0.005235081538558006}
272951	2051	2	524	2.56902360916137e03	1.10131394863128e02	9	7							0	16190278308138000	{"PV_dVdQ":95.5088119506836}
273069	2052	2	524	2.56902360916137e03	1.10131394863128e02	9	7							0	16190278308138000	{"PV_dQdV":0.010666181333363057}
273191	2053	1	525	2.57402992248535e03	1.15137803554534e02	9	7	 2.000025e-01	 1.172564e000	 6.276216e-02	 6.416301e-02	 5.246131e-02	 5.232688e-02	0	16190278358202000	{}
273361	2054	2	525	2.57402992248535e03	1.15137803554534e02	9	7							0	16190278358202000	{"PV_dVdt":0.005320168100297451}
273483	2055	2	525	2.57402992248535e03	1.15137803554534e02	9	7							0	16190278358202000	{"PV_dVdQ":93.17145538330078}
273602	2056	2	525	2.57402992248535e03	1.15137803554534e02	9	7							0	16190278358202000	{"PV_dQdV":0.00921732746064663}
273723	2057	1	526	2.57889604568481e03	1.20003998279571e02	9	7	 1.999976e-01	 1.197951e000	 6.304434e-02	 6.416301e-02	 5.279565e-02	 5.232688e-02	2	16190278406864000	{}
273893	2058	2	526	2.57889604568481e03	1.20003998279571e02	9	7							2	16190278406864000	{"PV_dVdt":0.005071073304861784}
274015	2059	2	526	2.57889604568481e03	1.20003998279571e02	9	7							2	16190278406864000	{"PV_dVdQ":91.4696273803711}
274133	2060	2	526	2.57889604568481e03	1.20003998279571e02	9	7							2	16190278406864000	{"PV_dQdV":0.010498511604964733}
274255	2061	2	526	2.57889604568481e03	1.20003998279571e02	9	7							2	16190278406864000	{"PV_InternalResistance":0.016613654792308809}
274391	2062	1	527	2.58393335342407e03	5.01160001754760e00	9	8	-2.000024e-01	 1.161983e000	 6.304609e-02	 6.444135e-02	 5.279775e-02	 5.265426e-02	1	16190278457236000	{}
274561	2063	2	527	2.58393335342407e03	5.01160001754760e00	9	8							1	16190278457236000	{"PV_dVdt":-0.0058340225368738178}
274685	2064	2	527	2.58393335342407e03	5.01160001754760e00	9	8							1	16190278457236000	{"PV_dVdQ":98.9592514038086}
274803	2065	2	527	2.58393335342407e03	5.01160001754760e00	9	8							1	16190278457236000	{"PV_dQdV":0.010038490407168866}
274925	2066	1	528	2.58893489837646e03	1.00132000446319e01	9	8	-2.000019e-01	 1.133565e000	 6.304609e-02	 6.471705e-02	 5.279775e-02	 5.297060e-02	0	16190278507252000	{}
275095	2067	2	528	2.58893489837646e03	1.00132000446319e01	9	8							0	16190278507252000	{"PV_dVdt":-0.005623486824333668}
275218	2068	2	528	2.58893489837646e03	1.00132000446319e01	9	8							0	16190278507252000	{"PV_dVdQ":105.59849548339844}
275338	2069	2	528	2.58893489837646e03	1.00132000446319e01	9	8							0	16190278507252000	{"PV_dQdV":0.008231106214225293}
275460	2070	1	529	2.59393548965454e03	1.50137996673583e01	9	8	-2.000010e-01	 1.105434e000	 6.304609e-02	 6.499677e-02	 5.279775e-02	 5.328368e-02	0	16190278557258000	{}
275630	2071	2	529	2.59393548965454e03	1.50137996673583e01	9	8							0	16190278557258000	{"PV_dVdt":-0.005602836608886719}
275753	2072	2	529	2.59393548965454e03	1.50137996673583e01	9	8							0	16190278557258000	{"PV_dVdQ":97.91361236572266}
275872	2073	2	529	2.59393548965454e03	1.50137996673583e01	9	8							0	16190278557258000	{"PV_dQdV":0.009977695532143116}
275994	2074	2	530	2.59894347190856e03	2.00217986106872e01	9	8							0	16190278607338000	{"PV_dVdt":-0.005665105767548084}
276117	2075	2	530	2.59894347190856e03	2.00217986106872e01	9	8							0	16190278607338000	{"PV_dVdQ":114.45681762695313}
276237	2076	2	530	2.59894347190856e03	2.00217986106872e01	9	8							0	16190278607338000	{"PV_dQdV":0.009574550203979016}
276359	2077	1	530	2.59894347190856e03	2.00217986106872e01	9	8	-2.000008e-01	 1.077626e000	 6.304609e-02	 6.525993e-02	 5.279775e-02	 5.357106e-02	0	16190278607338000	{}
276529	2078	1	531	2.60395312309265e03	2.50313997268676e01	9	8	-2.000009e-01	 1.049929e000	 6.304609e-02	 6.554775e-02	 5.279775e-02	 5.387743e-02	0	16190278657434000	{}
276699	2079	2	531	2.60395312309265e03	2.50313997268676e01	9	8							0	16190278657434000	{"PV_dVdt":-0.005542229861021042}
276822	2080	2	531	2.60395312309265e03	2.50313997268676e01	9	8							0	16190278657434000	{"PV_dVdQ":96.92101287841797}
276941	2081	2	531	2.60395312309265e03	2.50313997268676e01	9	8							0	16190278657434000	{"PV_dQdV":0.009847900830209256}
277063	2082	2	532	2.60896110534667e03	3.00396013259887e01	9	8							0	16190278707516000	{"PV_dVdt":-0.005337280686944723}
277186	2083	2	532	2.60896110534667e03	3.00396013259887e01	9	8							0	16190278707516000	{"PV_dVdQ":95.2336654663086}
277304	2084	2	532	2.60896110534667e03	3.00396013259887e01	9	8							0	16190278707516000	{"PV_dQdV":0.009481837972998619}
277426	2085	1	532	2.60896110534667e03	3.00396013259887e01	9	8	-2.000010e-01	 1.022436e000	 6.304609e-02	 6.583171e-02	 5.279775e-02	 5.417164e-02	0	16190278707516000	{}
277596	2086	2	533	2.61396360397338e03	3.50418996810913e01	9	8							0	16190278757539000	{"PV_dVdt":-0.005427056923508644}
277719	2087	2	533	2.61396360397338e03	3.50418996810913e01	9	8							0	16190278757539000	{"PV_dVdQ":99.28326416015625}
277838	2088	2	533	2.61396360397338e03	3.50418996810913e01	9	8							0	16190278757539000	{"PV_dQdV":0.010528407990932465}
277960	2089	1	533	2.61396360397338e03	3.50418996810913e01	9	8	-2.000008e-01	 9.951853e-01	 6.304609e-02	 6.610273e-02	 5.279775e-02	 5.444506e-02	0	16190278757539000	{}
278130	2090	1	534	2.61897230148315e03	4.00505971908569e01	9	8	-2.000008e-01	 9.679427e-01	 6.304609e-02	 6.638455e-02	 5.279775e-02	 5.472173e-02	0	16190278807626000	{}
278300	2091	2	534	2.61897230148315e03	4.00505971908569e01	9	8							0	16190278807626000	{"PV_dVdt":-0.005448516458272934}
278423	2092	2	534	2.61897230148315e03	4.00505971908569e01	9	8							0	16190278807626000	{"PV_dVdQ":97.7158203125}
278538	2093	2	534	2.61897230148315e03	4.00505971908569e01	9	8							0	16190278807626000	{"PV_dQdV":0.010582995600998402}
278660	2094	1	535	2.62397956848144e03	4.50578022003173e01	9	8	-2.000013e-01	 9.408631e-01	 6.304609e-02	 6.666210e-02	 5.279775e-02	 5.498661e-02	0	16190278857698000	{}
278830	2095	2	535	2.62397956848144e03	4.50578022003173e01	9	8							0	16190278857698000	{"PV_dVdt":-0.005514917429536581}
278953	2096	2	535	2.62397956848144e03	4.50578022003173e01	9	8							0	16190278857698000	{"PV_dVdQ":92.96637725830078}
279072	2097	2	535	2.62397956848144e03	4.50578022003173e01	9	8							0	16190278857698000	{"PV_dQdV":0.01026172749698162}
279193	2098	1	536	2.62898373603820e03	5.00619029998779e01	9	8	-2.000010e-01	 9.139246e-01	 6.304609e-02	 6.694240e-02	 5.279775e-02	 5.524654e-02	0	16190278907739000	{}
279363	2099	2	536	2.62898373603820e03	5.00619029998779e01	9	8							0	16190278907739000	{"PV_dVdt":-0.005244825966656208}
279486	2100	2	536	2.62898373603820e03	5.00619029998779e01	9	8							0	16190278907739000	{"PV_dVdQ":98.00567626953125}
279605	2101	2	536	2.62898373603820e03	5.00619029998779e01	9	8							0	16190278907739000	{"PV_dQdV":0.009292544797062874}
279727	2102	1	537	2.63398504257202e03	5.50633001327514e01	9	8	-2.000007e-01	 8.870873e-01	 6.304609e-02	 6.720835e-02	 5.279775e-02	 5.548614e-02	0	16190278957753000	{}
279897	2103	2	537	2.63398504257202e03	5.50633001327514e01	9	8							0	16190278957753000	{"PV_dVdt":-0.005290883593261242}
280020	2104	2	537	2.63398504257202e03	5.50633001327514e01	9	8							0	16190278957753000	{"PV_dVdQ":101.61233520507813}
280140	2105	2	537	2.63398504257202e03	5.50633001327514e01	9	8							0	16190278957753000	{"PV_dQdV":0.010193324647843838}
280262	2106	1	538	2.63899588584899e03	6.00741004943847e01	9	8	-2.000006e-01	 8.603901e-01	 6.304609e-02	 6.749988e-02	 5.279775e-02	 5.574095e-02	0	16190279007861000	{}
280432	2107	2	538	2.63899588584899e03	6.00741004943847e01	9	8							0	16190279007861000	{"PV_dVdt":-0.005446276161819696}
280555	2108	2	538	2.63899588584899e03	6.00741004943847e01	9	8							0	16190279007861000	{"PV_dVdQ":92.93392944335938}
280674	2109	2	538	2.63899588584899e03	6.00741004943847e01	9	8							0	16190279007861000	{"PV_dQdV":0.010339638218283654}
280796	2110	1	539	2.64400219917297e03	6.50802993774414e01	9	8	-2.000007e-01	 8.337702e-01	 6.304609e-02	 6.777805e-02	 5.279775e-02	 5.597652e-02	0	16190279057923000	{}
280966	2111	2	539	2.64400219917297e03	6.50802993774414e01	9	8							0	16190279057923000	{"PV_dVdt":-0.005353880114853382}
281089	2112	2	539	2.64400219917297e03	6.50802993774414e01	9	8							0	16190279057923000	{"PV_dVdQ":95.61128234863281}
281208	2113	2	539	2.64400219917297e03	6.50802993774414e01	9	8							0	16190279057923000	{"PV_dQdV":0.010592089965939522}
281330	2114	1	540	2.64900255203247e03	7.00811004638671e01	9	8	-2.000010e-01	 8.072371e-01	 6.304609e-02	 6.804897e-02	 5.279775e-02	 5.619878e-02	0	16190279107931000	{}
281500	2115	2	540	2.64900255203247e03	7.00811004638671e01	9	8							0	16190279107931000	{"PV_dVdt":-0.00540363322943449}
281622	2116	2	540	2.64900255203247e03	7.00811004638671e01	9	8							0	16190279107931000	{"PV_dVdQ":99.5260238647461}
281740	2117	2	540	2.64900255203247e03	7.00811004638671e01	9	8							0	16190279107931000	{"PV_dQdV":0.009000582620501519}
281862	2118	2	541	2.65401411056518e03	7.50922012329101e01	9	8							0	16190279158042000	{"PV_dVdt":-0.00537787564098835}
281984	2119	2	541	2.65401411056518e03	7.50922012329101e01	9	8							0	16190279158042000	{"PV_dVdQ":93.25650787353516}
282103	2120	2	541	2.65401411056518e03	7.50922012329101e01	9	8							0	16190279158042000	{"PV_dQdV":0.00946776568889618}
282224	2121	1	541	2.65401411056518e03	7.50922012329101e01	9	8	-2.000011e-01	 7.808318e-01	 6.304609e-02	 6.833460e-02	 5.279775e-02	 5.642560e-02	0	16190279158042000	{}
282394	2122	1	542	2.65901684761047e03	8.00948047637939e01	9	8	-2.000002e-01	 7.544732e-01	 6.304609e-02	 6.861020e-02	 5.279775e-02	 5.663711e-02	0	16190279208068000	{}
